,id,has_startup
749,jl_6417b88c1e033352,1
750,jl_2209b3d568085f9d,1
751,jl_cb0709ce7194b345,1
752,jl_805247253f6cbc3f,1
753,jl_fbbc5aa0bb981a2d,1
754,jl_eae9bf2b44fc45ca,1
755,jl_72b70793a17036c8,1
756,jl_eba5e6ef0e57e96c,1
757,jl_654ec64d5844c60f,1
758,jl_ad3440156a99519e,1
759,jl_d4d9b14b3514459d,1
760,jl_e2f0fd8d785c83a3,1
761,jl_9455b3e1012d1133,1
762,jl_8d18b0d2d1fc6efd,1
763,jl_b21f6ad45815fb62,1
764,jl_0220b6f5dd0f02e2,1
765,jl_9455b3e1012d1133,1
766,jl_4c69168b5581484e,1
767,jl_e6df2984b17ae344,1
768,jl_1510a78a5449aebd,1
769,jl_d579f00807bfb812,1
770,jl_44644badc6d0778a,1
771,jl_c3280ef90dd3bbc0,1
772,jl_85017d6b3a30bdd3,1
773,jl_d511557756494fa0,1
774,jl_0ff1fcdaf48321d8,1
775,jl_e48b2229df07d5eb,1
776,jl_fd2cfc1660bcdd3b,1
777,jl_cd810e8bfb49dac4,1
778,jl_288db7c4e5337442,1
779,jl_44644badc6d0778a,1
780,jl_4c69168b5581484e,1
781,jl_c3280ef90dd3bbc0,1
782,jl_e6df2984b17ae344,1
783,jl_1510a78a5449aebd,1
784,jl_d579f00807bfb812,1
785,jl_85017d6b3a30bdd3,1
786,jl_d511557756494fa0,1
787,jl_0ff1fcdaf48321d8,1
788,jl_e48b2229df07d5eb,1
789,jl_cd810e8bfb49dac4,1
790,jl_fd2cfc1660bcdd3b,1
791,jl_9455b3e1012d1133,1
792,jl_4c69168b5581484e,1
793,jl_e6df2984b17ae344,1
794,jl_1510a78a5449aebd,1
795,jl_d579f00807bfb812,1
796,jl_44644badc6d0778a,1
797,jl_c3280ef90dd3bbc0,1
798,jl_85017d6b3a30bdd3,1
799,jl_d511557756494fa0,1
800,jl_0ff1fcdaf48321d8,1
801,jl_e48b2229df07d5eb,1
802,jl_fd2cfc1660bcdd3b,1
803,jl_cd810e8bfb49dac4,1
804,jl_288db7c4e5337442,1
805,jl_44644badc6d0778a,1
806,jl_4c69168b5581484e,1
807,jl_c3280ef90dd3bbc0,1
808,jl_e6df2984b17ae344,1
809,jl_1510a78a5449aebd,1
810,jl_d579f00807bfb812,1
811,jl_85017d6b3a30bdd3,1
812,jl_d511557756494fa0,1
813,jl_0ff1fcdaf48321d8,1
814,jl_e48b2229df07d5eb,1
815,jl_cd810e8bfb49dac4,1
816,jl_fd2cfc1660bcdd3b,1
817,jl_9455b3e1012d1133,1
818,jl_4c69168b5581484e,1
819,jl_e6df2984b17ae344,1
820,jl_1510a78a5449aebd,1
821,jl_d579f00807bfb812,1
822,jl_44644badc6d0778a,1
823,jl_c3280ef90dd3bbc0,1
824,jl_85017d6b3a30bdd3,1
825,jl_d511557756494fa0,1
826,jl_0ff1fcdaf48321d8,1
827,jl_e48b2229df07d5eb,1
828,jl_fd2cfc1660bcdd3b,1
829,jl_cd810e8bfb49dac4,1
830,jl_16adc2284667102e,1
831,jl_788467cccf1800c4,1
832,jl_28643ddfd474331d,1
833,jl_ec0c0eb870136905,1
834,jl_a20aa38ea8517f9b,1
835,jl_f79cfbb7de6579f0,1
836,jl_28ded0222b036ce0,1
837,jl_177f9b5e49c35216,1
838,jl_2b3024870a95445f,1
839,jl_069e91ac98318cac,1
840,jl_a28062d53f0e76b7,1
841,jl_40040d6dcac2f7a4,1
842,jl_26c552ec204ed2bb,1
843,jl_f3692f7634a8bd70,1
844,jl_e0e3ab79ad5802ac,1
845,jl_8426fd79a582a5a3,1
846,jl_7fd98a87cf190b3a,1
847,jl_92307eb3ac5acb6d,1
848,jl_349882fce8422849,1
849,jl_98fbcf1df40d912b,1
850,jl_bf971d59ae92d952,1
851,jl_05654b2739edb3dc,1
852,jl_b594d545b79ebb33,1
853,jl_16115ca1e52fa56a,1
854,jl_c9f3d74dfec2b58a,1
855,jl_5c4c561c417a3a0e,1
856,jl_bacb6a4b0522a8d1,1
857,jl_bf72aa86b4b94354,1
858,jl_ba96a5fe42ebb45a,1
859,jl_a7b9a3ae92cb2fd0,1
860,jl_7b23b565ca64b8f7,1
861,jl_19de10235c8bdde3,1
862,jl_71ebe7d268dce9ca,1
863,jl_3f4451e9ba7610d4,1
864,jl_fe2e580359e6ed09,1
865,jl_9626c817bc6e4a58,1
866,jl_c10909eba8a41128,1
867,jl_26aefeed43055f99,1
868,jl_a847d9e349564130,1
869,jl_27be3e2e56bc155a,1
870,jl_46f9749df0d852a5,1
871,jl_61250b29426460bf,1
872,jl_80f2955f0cbfd8cd,1
873,jl_24418a1fa6946cb5,1
874,jl_a0779424c9079da1,1
875,jl_77151706ac476442,1
876,jl_1b510c7db8656f8b,1
877,jl_2f9d39e20a55df44,1
878,jl_b7e5050ef9d1907a,1
879,jl_77dc10ccf817960d,1
880,jl_02ede2deffdcab0e,1
881,jl_bbe723ea98beacea,1
882,jl_cfaf4580a4eba466,1
883,jl_3a01216fac4b9c51,1
884,jl_854d05a05acc73df,1
885,jl_e0e351b8a2aaeb8d,1
886,jl_275a5b460844dc3b,1
887,jl_c38179870b71fdb9,1
888,jl_cde07460ec58a933,1
889,jl_548d5d6f4e260c19,1
890,jl_6c600276c194b9e9,1
891,jl_89d6dcbd01c6ed1e,1
892,jl_236c5f472b593823,1
893,jl_df4f67a620710e8a,1
894,jl_edf3a3681ef7d8b0,1
895,jl_4576f50fc80a54eb,1
896,jl_398a893a4024fe01,1
897,jl_03a8bba20bb105b7,1
898,jl_360ee937dd5d3bb7,1
899,jl_20682817fe345075,1
900,jl_5809e08f3442a27f,1
901,jl_27952ac140bbbd06,1
902,jl_ce51bf2b6607c0cd,1
903,jl_cb2602853c2706ec,1
904,jl_89b7884095f9fff2,1
905,jl_a93519cd9cc82925,1
906,jl_ba19b2e0984e8e1f,1
907,jl_16fd663281139121,1
908,jl_e3c140123e9b7692,1
909,jl_4f12cdd933304825,1
910,jl_ecb3f8dff0b8cfc0,1
911,jl_187f152fed51bfa9,1
912,jl_5e4dfb0ee330f18f,1
913,jl_13b17a5f966f15c5,1
914,jl_f4eafb4c336da7ac,1
915,jl_688d23a0dffdce61,1
916,jl_b071267bf5be6bad,1
917,jl_0401599ef6948a07,1
918,jl_a5306401657b46b4,1
919,jl_aa46cf30c6aecfb5,1
920,jl_00624b458e8d2540,1
921,jl_43eb9ea1277ac1d5,1
922,jl_21a46de3c190c6cf,1
923,jl_d3952dc4c4d1b99a,1
924,jl_9705439541bc5fc5,1
925,jl_ad07c0f93d0bc43b,1
926,jl_e75253b00cc34652,1
927,jl_c98395ff6abb6eaa,1
928,jl_a15fded991125126,1
929,jl_8fcdb37d7b37085c,1
930,jl_00624b458e8d2540,1
931,jl_d3952dc4c4d1b99a,1
932,jl_f7f0bb848edac1d8,1
933,jl_8fcdb37d7b37085c,1
934,jl_f42a3b6dfb86dfff,1
935,jl_84071e864a952649,1
936,jl_0bfda17d0dafc51a,1
937,jl_a15fded991125126,1
938,jl_04953396c320fc7d,1
939,jl_d1eb8575c85091db,1
940,jl_6b70e913954aea36,1
941,jl_43eb9ea1277ac1d5,1
942,jl_4e52849e166dfcee,1
943,jl_bb656cb3adf08fc2,1
944,jl_43bfec89ee45eb97,1
945,jl_5ba0882fbaadba37,1
946,jl_8ea12362f5709b84,1
947,jl_2efe484172a37224,1
948,jl_418c36a73af4c33c,1
949,jl_6278da4aaa4f5c22,1
950,jl_5579f9cdd3925684,1
951,jl_697a3e84c4901dea,1
952,jl_5bb6212e910dd74f,1
953,jl_755c3c4b3b612783,1
954,jl_272cafee2199da5c,1
955,jl_8a56baa241d06c05,1
956,jl_eee9efc515bb13d6,1
957,jl_ea04402ec43f4969,1
958,jl_2297ee03e7a65cef,1
959,jl_2e31317f042b280e,1
960,jl_ef92f91da5ee7a07,1
961,jl_146c2225968c56e4,1
962,jl_b7fdbe270e6fa3e4,1
963,jl_2256ca73cf1ab1e2,1
964,jl_36053f00328c2bee,1
965,jl_2dcc9bce8ac7b37d,1
966,jl_05c2805b27536a02,1
967,jl_d17f188ec71ae831,1
968,jl_5ef78db0070fd967,1
969,jl_beaf3daf8fe88b2d,1
970,jl_d04d44933c2d773f,1
971,jl_d5f2bbab01e098f1,1
972,jl_6b0f5b3ec476ba17,1
973,jl_9ae4ca7acea48afa,1
974,jl_1bbfc04eca5f0a84,1
975,jl_fd7ab93a23990a02,1
976,jl_ba439c39716efdb7,1
977,jl_7e4a221a7e48cddb,1
978,jl_4b04b33a61318016,1
979,jl_e08bf325787edffa,1
980,jl_58e0edacff347dd4,1
981,jl_fd7ab93a23990a02,1
982,jl_d04d44933c2d773f,1
983,jl_5ef78db0070fd967,1
984,jl_6a16807792558eca,1
985,jl_2f952787f067faf8,1
986,jl_2ade38eba999fb37,1
987,jl_fc49c86aaae2d436,1
988,jl_4b04b33a61318016,1
989,jl_06860199e2efdf98,1
990,jl_5cef0c3c8fec89d8,1
991,jl_73c857655c008ea4,1
992,jl_bee91916c14f01e0,1
993,jl_784f2a4a45c3d20b,1
994,jl_663d0c9335d5adb9,1
995,jl_fe7331b3aa723acc,1
996,jl_3ffebab789bb83c8,1
997,jl_855ccfa08000b0fb,1
998,jl_e9fc3f6940c7343a,1
999,jl_6b0f5b3ec476ba17,1
1000,jl_052b85a29e6051b8,1
1001,jl_137dac2ee7b76feb,1
1002,jl_27c78225ff663692,1
1003,jl_d5f2bbab01e098f1,1
1004,jl_a164e874031221fc,1
1005,jl_2b93e30cbfd8ff41,1
1006,jl_c725e27a4d97f0e8,1
1007,jl_e5ce2df3050b1154,1
1008,jl_840e48f4af0e5f46,1
1009,jl_104ac56715c63005,1
1010,jl_776b9db77d9d2fe8,1
1011,jl_ec92ad6e4808497f,1
1012,jl_f68459789de42a7d,1
1013,jl_bc4a2c85eb8d27e4,1
1014,jl_691b0450a948de20,1
1015,jl_f2a0213aa42df962,1
1016,jl_d0786a593ce3d0e5,1
1017,jl_4027c5d198e39c04,1
1018,jl_7ec13d8d56b60275,1
1019,jl_0b37042b9d64f67c,1
1020,jl_089f591e30eeed8c,1
1021,jl_7859147e08c52906,1
1022,jl_767fafb2c67f8b4c,1
1023,jl_82ad26380e8617ce,1
1024,jl_e62342b587f697af,1
1025,jl_1c2c8863212b7f96,1
1026,jl_41649c4a8ba69418,1
1027,jl_c0653daeb0f6d100,1
1028,jl_11af9acdb610afc1,1
1029,jl_f3700f100375c29f,1
1030,jl_e754ce28f36c4ace,1
1031,jl_1c2c8863212b7f96,1
1032,jl_eba35cc86197d2a1,1
1033,jl_7ec13d8d56b60275,1
1034,jl_06957d8f878afdf7,1
1035,jl_9ef863afc95fb76b,1
1036,jl_c62f846f332037b2,1
1037,jl_484b12e1bb0f45c5,1
1038,jl_02698ddc0ffd5696,1
1039,jl_d5a1a4c1e1a508a3,1
1040,jl_9b6656f58ab2546c,1
1041,jl_22bb4301328e0b80,1
1042,jl_7859147e08c52906,1
1043,jl_610f00c537e130a7,1
1044,jl_5e2e6998ec182a6a,1
1045,jl_a29f364b7cee3d1d,1
1046,jl_36e27b0e5144df51,1
1047,jl_fcd47e023087ac23,1
1048,jl_3001192cf89f06b0,1
1049,jl_626b5d80714c3971,1
1050,jl_dbc07853063d02ad,1
1051,jl_f8ef9db42d025917,1
1052,jl_688311d0b8457ad7,1
1053,jl_c881e9e969ebdcb7,1
1054,jl_ee744923ebf990d9,1
1055,jl_379feb4e1b5b972d,1
1056,jl_867cd1b8d8edf248,1
1057,jl_774533c5c6a58f87,1
1058,jl_c13bfe5deaf8b296,1
1059,jl_3e0193cbe56d86aa,1
1060,jl_0dc3e8ec1c990237,1
1061,jl_2980b883c17f295e,1
1062,jl_797dd684ced93148,1
1063,jl_b48f6f2ea5d1b675,1
1064,jl_a2a7ab5748ac4179,1
1065,jl_6e0597718975aeda,1
1066,jl_28736a953e9fece1,1
1067,jl_d59516a611b7a011,1
1068,jl_e1e4886fc199f229,1
1069,jl_41d8a9a99327af72,1
1070,jl_9c4b47789592b03e,1
1071,jl_7bf234822ee4a595,1
1072,jl_0b88f453e6987b06,1
1073,jl_b10707640f7e1590,1
1074,jl_690d8c69fd54e5aa,1
1075,jl_557b306ce903c110,1
1076,jl_45d34a2daa3c26bf,1
1077,jl_f7ff29b98a841012,1
1078,jl_491e8fca18216cc8,1
1079,jl_9a4419dcd59fcfe5,1
1080,jl_ae9cfbef41233d6b,1
1081,jl_2b361b2441729013,1
1082,jl_8b277ada46fe0a50,1
1083,jl_eb0254fd1cae7268,1
1084,jl_8802b3462cbbc7a9,1
1085,jl_e47ca3e2bb531f44,1
1086,jl_a8765371184f1211,1
1087,jl_14f72ccbbad6c125,1
1088,jl_1ce5959a5308cdc5,1
1089,jl_40aa8253449c2054,1
1090,jl_fda42ac0efb2b26b,1
1091,jl_400c125a43a40d57,1
1092,jl_ba34b9c406e58af8,1
1093,jl_d63c1acce3ed8474,1
1094,jl_155805abf7177e2d,1
1095,jl_baa9d7201515ccaf,1
1096,jl_27d47a850f9a63a8,1
1097,jl_0851b211dbf3e3e8,1
1098,jl_c2cbd644ae59f5c4,1
1099,jl_682dfbc0f8c2979b,1
1100,jl_4e5a49e7b57bd181,1
1101,jl_48808848217d64f0,1
1102,jl_700ec3386a5142a5,1
1103,jl_60c00ae9e15f9b07,1
1104,jl_88f8ba6e27c470fa,1
1105,jl_7e226087f46a55d2,1
1106,jl_245db200f5d3556e,1
1107,jl_6adf90f2807e2098,1
1108,jl_08b514f4a446280a,1
1109,jl_31bd907dc349ce83,1
1110,jl_879aca7ef36e6969,1
1111,jl_956939c8c5c79255,1
1112,jl_177d82fb57c77d7a,1
1113,jl_2f403be68aee190b,1
1114,jl_fb86620734f305fe,1
1115,jl_3b2e3adb4fd427d9,1
1116,jl_f03b82f8c5e1232c,1
1117,jl_5a6e02e87d78404f,1
1118,jl_077daac3b8b47c18,1
1119,jl_1ca5bc2189c569ba,1
1120,jl_974be8244344ce39,1
1121,jl_21b8f2d75ccf375e,1
1122,jl_41a87cad013dfc82,1
1123,jl_dff5d19275e92423,1
1124,jl_80ebfd1608c2497b,1
1125,jl_d0867b967589a872,1
1126,jl_df8869e3cfee419a,1
1127,jl_7663507b6814a310,1
1128,jl_20fe3d419e58809c,1
1129,jl_a5e6280afef0b3bf,1
1130,jl_b031af5d10006e7d,1
1131,jl_2864d1437c2dfa23,1
1132,jl_1498023d1041b9af,1
1133,jl_6a906b0d00ff7337,1
1134,jl_6bd6dccd747afaf5,1
1135,jl_f204071115217471,1
1136,jl_7ca7ec20e8a87bef,1
1137,jl_9cd5e15b0d52ac3d,1
1138,jl_2b361b2441729013,1
1139,jl_30e53ef111c48496,1
1140,jl_7f53f8a7cd5a7725,1
1141,jl_40aa8253449c2054,1
1142,jl_614cffda2822b594,1
1143,jl_c324e34081c43ddf,1
1144,jl_d0421b3d39341b5c,1
1145,jl_52a8e2e10b8551c2,1
1146,jl_7e226087f46a55d2,1
1147,jl_df8869e3cfee419a,1
1148,jl_6adf90f2807e2098,1
1149,jl_177d82fb57c77d7a,1
1150,jl_6417b88c1e033352,1
1151,jl_879aca7ef36e6969,1
1152,jl_494b878f92dec490,1
1153,jl_c7719c15b50f09d9,1
1154,jl_1ca5bc2189c569ba,1
1155,jl_41a87cad013dfc82,1
1156,jl_eae9bf2b44fc45ca,1
1157,jl_dff5d19275e92423,1
1158,jl_72b70793a17036c8,1
1159,jl_102a2bd673d4940d,1
1160,jl_eba5e6ef0e57e96c,1
1161,jl_fbbc5aa0bb981a2d,1
1162,jl_e408261828aa95e7,1
1163,jl_d2cbe8875b6fdc51,1
1164,jl_7272a43dd9515d20,1
1165,jl_d4d9b14b3514459d,1
1166,jl_39b6dfd1dadfb833,1
1167,jl_e2f0fd8d785c83a3,1
1168,jl_4c7626db5e2e9dda,1
1169,jl_ad3440156a99519e,1
1170,jl_cb0709ce7194b345,1
1171,jl_8d18b0d2d1fc6efd,1
1172,jl_2209b3d568085f9d,1
1173,jl_288db7c4e5337442,1
1174,jl_0220b6f5dd0f02e2,1
1175,jl_b3fee06f9d3e7937,1
1176,jl_ee52cf57a3b6cea7,1
1177,jl_b21f6ad45815fb62,1
1178,jl_654ec64d5844c60f,1
1179,jl_805247253f6cbc3f,1
1180,jl_288db7c4e5337442,1
1181,jl_44644badc6d0778a,1
1182,jl_4c69168b5581484e,1
1183,jl_c3280ef90dd3bbc0,1
1184,jl_e6df2984b17ae344,1
1185,jl_1510a78a5449aebd,1
1186,jl_d579f00807bfb812,1
1187,jl_85017d6b3a30bdd3,1
1188,jl_d511557756494fa0,1
1189,jl_0ff1fcdaf48321d8,1
1190,jl_e48b2229df07d5eb,1
1191,jl_cd810e8bfb49dac4,1
1192,jl_fd2cfc1660bcdd3b,1
1193,jl_9455b3e1012d1133,1
1194,jl_4c69168b5581484e,1
1195,jl_e6df2984b17ae344,1
1196,jl_1510a78a5449aebd,1
1197,jl_d579f00807bfb812,1
1198,jl_44644badc6d0778a,1
1199,jl_c3280ef90dd3bbc0,1
1200,jl_85017d6b3a30bdd3,1
1201,jl_d511557756494fa0,1
1202,jl_0ff1fcdaf48321d8,1
1203,jl_e48b2229df07d5eb,1
1204,jl_fd2cfc1660bcdd3b,1
1205,jl_cd810e8bfb49dac4,1
1206,jl_288db7c4e5337442,1
1207,jl_44644badc6d0778a,1
1208,jl_4c69168b5581484e,1
1209,jl_c3280ef90dd3bbc0,1
1210,jl_e6df2984b17ae344,1
1211,jl_1510a78a5449aebd,1
1212,jl_d579f00807bfb812,1
1213,jl_85017d6b3a30bdd3,1
1214,jl_d511557756494fa0,1
1215,jl_0ff1fcdaf48321d8,1
1216,jl_e48b2229df07d5eb,1
1217,jl_cd810e8bfb49dac4,1
1218,jl_fd2cfc1660bcdd3b,1
1219,jl_9455b3e1012d1133,1
1220,jl_4c69168b5581484e,1
1221,jl_e6df2984b17ae344,1
1222,jl_1510a78a5449aebd,1
1223,jl_d579f00807bfb812,1
1224,jl_44644badc6d0778a,1
1225,jl_c3280ef90dd3bbc0,1
1226,jl_85017d6b3a30bdd3,1
1227,jl_d511557756494fa0,1
1228,jl_0ff1fcdaf48321d8,1
1229,jl_e48b2229df07d5eb,1
1230,jl_fd2cfc1660bcdd3b,1
1231,jl_cd810e8bfb49dac4,1
1232,jl_9455b3e1012d1133,1
1233,jl_4c69168b5581484e,1
1234,jl_e6df2984b17ae344,1
1235,jl_1510a78a5449aebd,1
1236,jl_d579f00807bfb812,1
1237,jl_44644badc6d0778a,1
1238,jl_c3280ef90dd3bbc0,1
1239,jl_85017d6b3a30bdd3,1
1240,jl_d511557756494fa0,1
1241,jl_0ff1fcdaf48321d8,1
1242,jl_e48b2229df07d5eb,1
1243,jl_fd2cfc1660bcdd3b,1
1244,jl_cd810e8bfb49dac4,1
1245,jl_16adc2284667102e,1
1246,jl_788467cccf1800c4,1
1247,jl_28643ddfd474331d,1
1248,jl_ec0c0eb870136905,1
1249,jl_a20aa38ea8517f9b,1
1250,jl_f79cfbb7de6579f0,1
1251,jl_28ded0222b036ce0,1
1252,jl_177f9b5e49c35216,1
1253,jl_2b3024870a95445f,1
1254,jl_069e91ac98318cac,1
1255,jl_a28062d53f0e76b7,1
1256,jl_40040d6dcac2f7a4,1
1257,jl_26c552ec204ed2bb,1
1258,jl_f3692f7634a8bd70,1
1259,jl_e0e3ab79ad5802ac,1
1260,jl_8426fd79a582a5a3,1
1261,jl_7fd98a87cf190b3a,1
1262,jl_92307eb3ac5acb6d,1
1263,jl_349882fce8422849,1
1264,jl_98fbcf1df40d912b,1
1265,jl_bf971d59ae92d952,1
1266,jl_05654b2739edb3dc,1
1267,jl_b594d545b79ebb33,1
1268,jl_16115ca1e52fa56a,1
1269,jl_c9f3d74dfec2b58a,1
1270,jl_5c4c561c417a3a0e,1
1271,jl_bacb6a4b0522a8d1,1
1272,jl_bf72aa86b4b94354,1
1273,jl_ba96a5fe42ebb45a,1
1274,jl_a7b9a3ae92cb2fd0,1
1275,jl_7b23b565ca64b8f7,1
1276,jl_19de10235c8bdde3,1
1277,jl_71ebe7d268dce9ca,1
1278,jl_3f4451e9ba7610d4,1
1279,jl_fe2e580359e6ed09,1
1280,jl_9626c817bc6e4a58,1
1281,jl_c10909eba8a41128,1
1282,jl_26aefeed43055f99,1
1283,jl_a847d9e349564130,1
1284,jl_27be3e2e56bc155a,1
1285,jl_46f9749df0d852a5,1
1286,jl_61250b29426460bf,1
1287,jl_80f2955f0cbfd8cd,1
1288,jl_24418a1fa6946cb5,1
1289,jl_a0779424c9079da1,1
1290,jl_77151706ac476442,1
1291,jl_1b510c7db8656f8b,1
1292,jl_2f9d39e20a55df44,1
1293,jl_b7e5050ef9d1907a,1
1294,jl_77dc10ccf817960d,1
1295,jl_02ede2deffdcab0e,1
1296,jl_bbe723ea98beacea,1
1297,jl_cfaf4580a4eba466,1
1298,jl_3a01216fac4b9c51,1
1299,jl_854d05a05acc73df,1
1300,jl_e0e351b8a2aaeb8d,1
1301,jl_275a5b460844dc3b,1
1302,jl_c38179870b71fdb9,1
1303,jl_cde07460ec58a933,1
1304,jl_548d5d6f4e260c19,1
1305,jl_6c600276c194b9e9,1
1306,jl_89d6dcbd01c6ed1e,1
1307,jl_236c5f472b593823,1
1308,jl_df4f67a620710e8a,1
1309,jl_edf3a3681ef7d8b0,1
1310,jl_4576f50fc80a54eb,1
1311,jl_398a893a4024fe01,1
1312,jl_03a8bba20bb105b7,1
1313,jl_360ee937dd5d3bb7,1
1314,jl_20682817fe345075,1
1315,jl_5809e08f3442a27f,1
1316,jl_27952ac140bbbd06,1
1317,jl_ce51bf2b6607c0cd,1
1318,jl_cb2602853c2706ec,1
1319,jl_89b7884095f9fff2,1
1320,jl_a93519cd9cc82925,1
1321,jl_ba19b2e0984e8e1f,1
1322,jl_16fd663281139121,1
1323,jl_e3c140123e9b7692,1
1324,jl_4f12cdd933304825,1
1325,jl_ecb3f8dff0b8cfc0,1
1326,jl_187f152fed51bfa9,1
1327,jl_5e4dfb0ee330f18f,1
1328,jl_13b17a5f966f15c5,1
1329,jl_f4eafb4c336da7ac,1
1330,jl_688d23a0dffdce61,1
1331,jl_b071267bf5be6bad,1
1332,jl_0401599ef6948a07,1
1333,jl_a5306401657b46b4,1
1334,jl_aa46cf30c6aecfb5,1
1335,jl_00624b458e8d2540,1
1336,jl_43eb9ea1277ac1d5,1
1337,jl_21a46de3c190c6cf,1
1338,jl_d3952dc4c4d1b99a,1
1339,jl_9705439541bc5fc5,1
1340,jl_ad07c0f93d0bc43b,1
1341,jl_e75253b00cc34652,1
1342,jl_c98395ff6abb6eaa,1
1343,jl_a15fded991125126,1
1344,jl_8fcdb37d7b37085c,1
1345,jl_00624b458e8d2540,1
1346,jl_d3952dc4c4d1b99a,1
1347,jl_f7f0bb848edac1d8,1
1348,jl_8fcdb37d7b37085c,1
1349,jl_f42a3b6dfb86dfff,1
1350,jl_84071e864a952649,1
1351,jl_0bfda17d0dafc51a,1
1352,jl_a15fded991125126,1
1353,jl_04953396c320fc7d,1
1354,jl_d1eb8575c85091db,1
1355,jl_6b70e913954aea36,1
1356,jl_43eb9ea1277ac1d5,1
1357,jl_4e52849e166dfcee,1
1358,jl_bb656cb3adf08fc2,1
1359,jl_43bfec89ee45eb97,1
1360,jl_5ba0882fbaadba37,1
1361,jl_8ea12362f5709b84,1
1362,jl_2efe484172a37224,1
1363,jl_418c36a73af4c33c,1
1364,jl_6278da4aaa4f5c22,1
1365,jl_5579f9cdd3925684,1
1366,jl_697a3e84c4901dea,1
1367,jl_5bb6212e910dd74f,1
1368,jl_755c3c4b3b612783,1
1369,jl_272cafee2199da5c,1
1370,jl_8a56baa241d06c05,1
1371,jl_eee9efc515bb13d6,1
1372,jl_ea04402ec43f4969,1
1373,jl_2297ee03e7a65cef,1
1374,jl_2e31317f042b280e,1
1375,jl_ef92f91da5ee7a07,1
1376,jl_146c2225968c56e4,1
1377,jl_b7fdbe270e6fa3e4,1
1378,jl_2256ca73cf1ab1e2,1
1379,jl_36053f00328c2bee,1
1380,jl_2dcc9bce8ac7b37d,1
1381,jl_05c2805b27536a02,1
1382,jl_d17f188ec71ae831,1
1383,jl_5ef78db0070fd967,1
1384,jl_beaf3daf8fe88b2d,1
1385,jl_d04d44933c2d773f,1
1386,jl_d5f2bbab01e098f1,1
1387,jl_6b0f5b3ec476ba17,1
1388,jl_9ae4ca7acea48afa,1
1389,jl_1bbfc04eca5f0a84,1
1390,jl_fd7ab93a23990a02,1
1391,jl_ba439c39716efdb7,1
1392,jl_7e4a221a7e48cddb,1
1393,jl_4b04b33a61318016,1
1394,jl_e08bf325787edffa,1
1395,jl_58e0edacff347dd4,1
1396,jl_fd7ab93a23990a02,1
1397,jl_d04d44933c2d773f,1
1398,jl_5ef78db0070fd967,1
1399,jl_6a16807792558eca,1
1400,jl_2f952787f067faf8,1
1401,jl_2ade38eba999fb37,1
1402,jl_fc49c86aaae2d436,1
1403,jl_4b04b33a61318016,1
1404,jl_06860199e2efdf98,1
1405,jl_5cef0c3c8fec89d8,1
1406,jl_73c857655c008ea4,1
1407,jl_bee91916c14f01e0,1
1408,jl_784f2a4a45c3d20b,1
1409,jl_663d0c9335d5adb9,1
1410,jl_fe7331b3aa723acc,1
1411,jl_3ffebab789bb83c8,1
1412,jl_855ccfa08000b0fb,1
1413,jl_e9fc3f6940c7343a,1
1414,jl_6b0f5b3ec476ba17,1
1415,jl_052b85a29e6051b8,1
1416,jl_137dac2ee7b76feb,1
1417,jl_27c78225ff663692,1
1418,jl_d5f2bbab01e098f1,1
1419,jl_a164e874031221fc,1
1420,jl_2b93e30cbfd8ff41,1
1421,jl_c725e27a4d97f0e8,1
1422,jl_e5ce2df3050b1154,1
1423,jl_840e48f4af0e5f46,1
1424,jl_104ac56715c63005,1
1425,jl_776b9db77d9d2fe8,1
1426,jl_ec92ad6e4808497f,1
1427,jl_f68459789de42a7d,1
1428,jl_bc4a2c85eb8d27e4,1
1429,jl_691b0450a948de20,1
1430,jl_f2a0213aa42df962,1
1431,jl_d0786a593ce3d0e5,1
1432,jl_4027c5d198e39c04,1
1433,jl_7ec13d8d56b60275,1
1434,jl_0b37042b9d64f67c,1
1435,jl_089f591e30eeed8c,1
1436,jl_7859147e08c52906,1
1437,jl_767fafb2c67f8b4c,1
1438,jl_82ad26380e8617ce,1
1439,jl_e62342b587f697af,1
1440,jl_1c2c8863212b7f96,1
1441,jl_41649c4a8ba69418,1
1442,jl_c0653daeb0f6d100,1
1443,jl_11af9acdb610afc1,1
1444,jl_f3700f100375c29f,1
1445,jl_e754ce28f36c4ace,1
1446,jl_1c2c8863212b7f96,1
1447,jl_eba35cc86197d2a1,1
1448,jl_7ec13d8d56b60275,1
1449,jl_06957d8f878afdf7,1
1450,jl_9ef863afc95fb76b,1
1451,jl_c62f846f332037b2,1
1452,jl_484b12e1bb0f45c5,1
1453,jl_02698ddc0ffd5696,1
1454,jl_d5a1a4c1e1a508a3,1
1455,jl_9b6656f58ab2546c,1
1456,jl_22bb4301328e0b80,1
1457,jl_7859147e08c52906,1
1458,jl_610f00c537e130a7,1
1459,jl_5e2e6998ec182a6a,1
1460,jl_a29f364b7cee3d1d,1
1461,jl_36e27b0e5144df51,1
1462,jl_fcd47e023087ac23,1
1463,jl_3001192cf89f06b0,1
1464,jl_626b5d80714c3971,1
1465,jl_dbc07853063d02ad,1
1466,jl_f8ef9db42d025917,1
1467,jl_688311d0b8457ad7,1
1468,jl_c881e9e969ebdcb7,1
1469,jl_ee744923ebf990d9,1
1470,jl_379feb4e1b5b972d,1
1471,jl_867cd1b8d8edf248,1
1472,jl_774533c5c6a58f87,1
1473,jl_c13bfe5deaf8b296,1
