0,1,2,3,4
49,812,"[[20, 12], [17, 154]]",0.857142857143,0.812893952391
50,809,"[[22, 19], [18, 144]]",0.817733990148,0.848223359944
51,798,"[[28, 8], [23, 141]]",0.845,0.837780569514
52,791,"[[21, 26], [11, 140]]",0.813131313131,0.84824290658
53,791,"[[33, 13], [21, 131]]",0.828282828283,0.846536430293
54,789,"[[27, 15], [15, 141]]",0.848484848485,0.842593900607
55,784,"[[23, 25], [7, 141]]",0.836734693878,0.843525948711
56,783,"[[28, 11], [15, 142]]",0.867346938776,0.827923120309
57,783,"[[21, 21], [8, 146]]",0.852040816327,0.844843594082
58,781,"[[24, 16], [18, 138]]",0.826530612245,0.854698337173
59,779,"[[24, 18], [12, 141]]",0.846153846154,0.844197726672
60,779,"[[27, 15], [17, 136]]",0.835897435897,0.862974711428
61,778,"[[21, 15], [14, 145]]",0.851282051282,0.855861122182
62,777,"[[26, 16], [11, 142]]",0.861538461538,0.857501037502
63,776,"[[21, 8], [18, 147]]",0.865979381443,0.841868517324
64,774,"[[27, 8], [18, 141]]",0.865979381443,0.850121706758
65,772,"[[25, 12], [17, 139]]",0.849740932642,0.861917729051
66,770,"[[29, 17], [10, 137]]",0.860103626943,0.861378618127
67,769,"[[26, 15], [8, 144]]",0.880829015544,0.852430555556
68,759,"[[17, 15], [9, 149]]",0.873684210526,0.880423280423
69,759,"[[23, 13], [9, 145]]",0.884210526316,0.854114149053
70,735,"[[13, 14], [10, 147]]",0.869565217391,0.887500615369
71,730,"[[17, 16], [4, 146]]",0.890710382514,0.875678056006
72,730,"[[15, 7], [7, 154]]",0.92349726776,0.870271412614
73,727,"[[12, 17], [5, 148]]",0.879120879121,0.884400567581
74,726,"[[11, 10], [6, 155]]",0.912087912088,0.869556369556
75,726,"[[10, 12], [8, 152]]",0.89010989011,0.876783437557
76,726,"[[17, 14], [5, 146]]",0.895604395604,0.886011778277
77,724,"[[14, 10], [8, 149]]",0.900552486188,0.872928176796
78,723,"[[14, 8], [13, 146]]",0.883977900552,0.859747659748
79,723,"[[7, 16], [9, 149]]",0.861878453039,0.872692858604
80,723,"[[21, 6], [6, 148]]",0.933701657459,0.852414569265
81,714,"[[13, 18], [4, 144]]",0.877094972067,0.882302812234
82,701,"[[12, 17], [5, 142]]",0.875,0.872508458974
83,694,"[[12, 17], [8, 137]]",0.85632183908,0.900006644077
84,689,"[[8, 14], [11, 140]]",0.85549132948,0.875966371845
85,687,"[[12, 18], [8, 134]]",0.848837209302,0.883471598894
86,682,"[[11, 12], [3, 145]]",0.912280701754,0.870806100218
87,676,"[[13, 19], [7, 130]]",0.846153846154,0.881656804734
88,672,"[[9, 12], [10, 137]]",0.869047619048,0.886902231041
89,670,"[[13, 14], [6, 135]]",0.880952380952,0.878481132972
90,668,"[[12, 12], [6, 137]]",0.892215568862,0.89022900842
91,665,"[[14, 12], [7, 134]]",0.88622754491,0.871485943775
92,664,"[[10, 21], [2, 133]]",0.861445783133,0.895736894229
93,657,"[[9, 9], [6, 141]]",0.909090909091,0.873967945201
94,657,"[[15, 10], [15, 125]]",0.848484848485,0.869816525271
95,657,"[[9, 16], [5, 135]]",0.872727272727,0.888196343202
96,657,"[[11, 15], [2, 137]]",0.89696969697,0.890243902439
97,655,"[[17, 10], [4, 133]]",0.914634146341,0.86966931019
98,651,"[[10, 18], [4, 131]]",0.865030674847,0.891413567624
99,640,"[[10, 15], [5, 130]]",0.875,0.897940267849
100,635,"[[17, 6], [9, 127]]",0.905660377358,0.880277578749
101,616,"[[17, 8], [7, 122]]",0.902597402597,0.896143051551
102,616,"[[9, 12], [9, 124]]",0.863636363636,0.90048602041
103,616,"[[14, 14], [3, 123]]",0.88961038961,0.898265660125
104,616,"[[10, 11], [7, 126]]",0.883116883117,0.91988275271
105,616,"[[12, 3], [8, 131]]",0.928571428571,0.878756481413
106,616,"[[14, 6], [6, 128]]",0.922077922078,0.88961038961
107,616,"[[11, 13], [6, 124]]",0.876623376623,0.889536916102
108,607,"[[13, 8], [8, 123]]",0.894736842105,0.892351642644
109,585,"[[13, 7], [4, 123]]",0.925170068027,0.888249105342
110,562,"[[11, 13], [6, 111]]",0.86524822695,0.909726443769
111,552,"[[12, 12], [6, 108]]",0.869565217391,0.896306756562
112,546,"[[7, 12], [5, 113]]",0.875912408759,0.914376699585
113,538,"[[12, 11], [5, 107]]",0.881481481481,0.910554163186
114,527,"[[8, 15], [4, 105]]",0.856060606061,0.926613462873
115,514,"[[9, 12], [3, 105]]",0.883720930233,0.903888081395
116,512,"[[14, 10], [6, 98]]",0.875,0.901078226414
117,512,"[[7, 7], [8, 106]]",0.8828125,0.895768320566
118,512,"[[8, 6], [3, 111]]",0.9296875,0.882665784146
119,512,"[[9, 12], [2, 105]]",0.890625,0.908891362235
120,512,"[[17, 10], [5, 96]]",0.8828125,0.888199976093
121,511,"[[12, 1], [8, 107]]",0.9296875,0.872149770341
122,511,"[[6, 12], [2, 108]]",0.890625,0.91375492126
123,511,"[[6, 6], [2, 114]]",0.9375,0.890378937008
124,511,"[[8, 11], [4, 105]]",0.8828125,0.898211942257
125,511,"[[9, 8], [11, 100]]",0.8515625,0.90066939307
126,511,"[[8, 13], [3, 104]]",0.875,0.921649442257
127,486,"[[6, 11], [2, 103]]",0.893442622951,0.901183970856
128,486,"[[8, 4], [6, 104]]",0.918032786885,0.892765207966
129,463,"[[6, 2], [1, 107]]",0.974137931034,0.890554722639
130,458,"[[8, 6], [5, 96]]",0.904347826087,0.909610983982
131,453,"[[8, 2], [10, 94]]",0.894736842105,0.911504424779
132,453,"[[15, 5], [8, 86]]",0.885964912281,0.923247462314
133,452,"[[10, 6], [6, 91]]",0.893805309735,0.905604719764
134,451,"[[8, 7], [5, 93]]",0.893805309735,0.920008354219
135,450,"[[6, 3], [6, 98]]",0.920353982301,0.91392751791
136,450,"[[8, 8], [2, 95]]",0.911504424779,0.916872624837
137,449,"[[7, 6], [8, 92]]",0.87610619469,0.919638586121
138,447,"[[6, 3], [6, 97]]",0.919642857143,0.916318103818
139,446,"[[8, 4], [7, 93]]",0.901785714286,0.898085585586
140,446,"[[8, 5], [6, 93]]",0.901785714286,0.910151222651
141,444,"[[5, 7], [6, 93]]",0.882882882883,0.909823622324
142,443,"[[6, 6], [5, 94]]",0.900900900901,0.897564935065
143,438,"[[4, 2], [4, 100]]",0.945454545455,0.899494949495
144,432,"[[8, 3], [7, 90]]",0.907407407407,0.91049382716
145,427,"[[8, 4], [5, 90]]",0.915887850467,0.884529477458
146,425,"[[2, 7], [2, 96]]",0.915887850467,0.89304621396
147,424,"[[5, 6], [3, 92]]",0.915094339623,0.905660377358
148,420,"[[6, 3], [5, 91]]",0.92380952381,0.892117630797
149,406,"[[3, 6], [9, 84]]",0.852941176471,0.911437908497
150,392,"[[10, 1], [7, 80]]",0.918367346939,0.874244939046
151,392,"[[6, 5], [4, 83]]",0.908163265306,0.894515673603
152,391,"[[4, 4], [5, 85]]",0.908163265306,0.884073216916
153,390,"[[7, 3], [7, 81]]",0.897959183673,0.900659232765
154,390,"[[6, 4], [4, 84]]",0.918367346939,0.886913528298
155,390,"[[6, 5], [4, 83]]",0.908163265306,0.900722789116
156,389,"[[3, 9], [1, 85]]",0.897959183673,0.879681984478
157,389,"[[2, 3], [2, 91]]",0.948979591837,0.872914328962
158,389,"[[5, 7], [11, 75]]",0.816326530612,0.917271547794
159,388,"[[5, 8], [3, 81]]",0.886597938144,0.914089347079
160,368,"[[7, 2], [7, 76]]",0.902173913043,0.927530238189
161,365,"[[3, 3], [4, 82]]",0.923913043478,0.89734830387
162,365,"[[3, 5], [3, 81]]",0.913043478261,0.897467749642
163,363,"[[5, 2], [6, 78]]",0.912087912088,0.930199430199
164,363,"[[4, 5], [3, 79]]",0.912087912088,0.908099308099
165,363,"[[3, 10], [1, 77]]",0.879120879121,0.882376882377
166,363,"[[4, 2], [8, 77]]",0.89010989011,0.904436304436
167,363,"[[5, 6], [2, 78]]",0.912087912088,0.911755233494
168,363,"[[6, 5], [7, 73]]",0.868131868132,0.930193236715
169,363,"[[3, 4], [3, 81]]",0.923076923077,0.900732600733
170,363,"[[5, 9], [2, 75]]",0.879120879121,0.904428341385
171,360,"[[6, 2], [4, 78]]",0.933333333333,0.881481481481
172,352,"[[2, 6], [2, 78]]",0.909090909091,0.909039543048
173,350,"[[2, 3], [3, 80]]",0.931818181818,0.892970401691
174,349,"[[3, 8], [2, 75]]",0.886363636364,0.904206459138
175,347,"[[4, 2], [4, 77]]",0.931034482759,0.880902043693
176,339,"[[2, 6], [4, 73]]",0.882352941176,0.925210084034
177,334,"[[3, 8], [1, 72]]",0.892857142857,0.911933448078
178,330,"[[3, 5], [5, 70]]",0.879518072289,0.919042021746
179,329,"[[4, 4], [7, 68]]",0.867469879518,0.926829268293
180,329,"[[7, 6], [2, 68]]",0.903614457831,0.935052465206
181,329,"[[4, 2], [4, 73]]",0.927710843373,0.910411292868
182,328,"[[3, 3], [5, 71]]",0.90243902439,0.902726836282
183,328,"[[1, 7], [1, 73]]",0.90243902439,0.943181337213
184,327,"[[3, 6], [1, 72]]",0.914634146341,0.926322574248
185,327,"[[3, 3], [3, 73]]",0.926829268293,0.918687094055
186,326,"[[2, 3], [1, 76]]",0.951219512195,0.922052845528
187,325,"[[5, 2], [4, 71]]",0.926829268293,0.942380558065
188,325,"[[5, 3], [7, 67]]",0.878048780488,0.950612265382
189,324,"[[4, 1], [6, 70]]",0.913580246914,0.938213891398
190,311,"[[3, 4], [0, 71]]",0.948717948718,0.944333444333
191,304,"[[7, 1], [2, 66]]",0.960526315789,0.890685045948
192,304,"[[5, 1], [1, 69]]",0.973684210526,0.916657552973
193,304,"[[4, 2], [6, 64]]",0.894736842105,0.934259892155
194,304,"[[4, 4], [4, 64]]",0.894736842105,0.942860940229
195,304,"[[3, 1], [1, 71]]",0.973684210526,0.90350877193
196,304,"[[4, 4], [1, 67]]",0.934210526316,0.938590415433
197,304,"[[6, 2], [3, 65]]",0.934210526316,0.925484924432
198,304,"[[6, 3], [3, 64]]",0.921052631579,0.947360826308
199,302,"[[4, 3], [0, 69]]",0.960526315789,0.93350877193
200,296,"[[2, 4], [3, 65]]",0.905405405405,0.941441441441
201,290,"[[7, 1], [5, 60]]",0.917808219178,0.940005073567
202,285,"[[4, 2], [2, 64]]",0.944444444444,0.915492957746
203,285,"[[7, 1], [1, 63]]",0.972222222222,0.943721588792
204,280,"[[2, 1], [7, 60]]",0.885714285714,0.947678340575
205,266,"[[4, 2], [0, 61]]",0.970149253731,0.939695462084
206,266,"[[6, 0], [1, 60]]",0.985074626866,0.929820594
207,266,"[[4, 2], [4, 57]]",0.910447761194,0.964797225991
208,266,"[[5, 0], [2, 60]]",0.970149253731,0.929429774206
209,266,"[[2, 0], [2, 63]]",0.970149253731,0.94466130884
210,266,"[[5, 2], [0, 60]]",0.970149253731,0.95469621589
211,266,"[[5, 3], [0, 59]]",0.955223880597,0.934864140834
212,266,"[[4, 1], [1, 61]]",0.970149253731,0.915116724072
213,265,"[[6, 0], [1, 60]]",0.985074626866,0.913899036287
214,265,"[[5, 3], [0, 59]]",0.955223880597,0.964792587181
215,265,"[[2, 3], [0, 62]]",0.955223880597,0.949869533452
216,265,"[[4, 2], [3, 58]]",0.925373134328,0.949563371951
217,265,"[[3, 2], [2, 60]]",0.940298507463,0.959511301302
218,265,"[[5, 3], [2, 57]]",0.925373134328,0.959591320785
219,265,"[[2, 2], [1, 62]]",0.955223880597,0.954545454545
220,265,"[[6, 0], [6, 55]]",0.910447761194,0.944663628246
221,252,"[[7, 2], [2, 52]]",0.936507936508,0.925995263697
222,251,"[[2, 2], [1, 58]]",0.952380952381,0.94674859191
223,251,"[[6, 4], [0, 53]]",0.936507936508,0.946833930705
224,251,"[[3, 0], [1, 59]]",0.984126984127,0.952124935996
225,251,"[[5, 2], [2, 54]]",0.936507936508,0.962792285373
226,250,"[[2, 1], [6, 54]]",0.888888888889,0.967912613074
227,249,"[[5, 2], [0, 56]]",0.968253968254,0.946225367167
228,246,"[[4, 2], [2, 54]]",0.935483870968,0.95654856337
229,230,"[[4, 1], [1, 52]]",0.965517241379,0.930026214963
230,226,"[[2, 4], [2, 49]]",0.894736842105,0.982247284879
231,222,"[[4, 0], [0, 52]]",1.0,0.964069264069
232,217,"[[4, 1], [0, 50]]",0.981818181818,0.956898121678
233,211,"[[6, 0], [2, 45]]",0.962264150943,0.968186134853
234,193,"[[7, 0], [0, 42]]",1.0,0.958327302552
235,193,"[[5, 1], [0, 43]]",0.979591836735,0.97901891253
236,193,"[[6, 0], [2, 41]]",0.959183673469,0.943705673759
237,193,"[[4, 0], [2, 43]]",0.959183673469,0.971920683167
238,192,"[[4, 0], [3, 41]]",0.9375,0.951672335601
239,192,"[[5, 1], [1, 41]]",0.958333333333,0.964976238722
240,192,"[[8, 1], [0, 39]]",0.979166666667,0.965265716216
241,192,"[[3, 0], [2, 43]]",0.958333333333,0.979308390023
242,191,"[[3, 1], [2, 42]]",0.9375,0.992907801418
243,191,"[[3, 0], [0, 45]]",1.0,0.964834515366
244,190,"[[3, 1], [3, 41]]",0.916666666667,0.978871158392
245,190,"[[7, 1], [2, 38]]",0.9375,0.993055555556
246,190,"[[3, 1], [0, 44]]",0.979166666667,0.985815602837
247,190,"[[8, 1], [2, 37]]",0.9375,0.979166666667
248,188,"[[3, 1], [1, 42]]",0.957446808511,0.971926713948
249,187,"[[1, 0], [1, 45]]",0.978723404255,0.978723404255
250,187,"[[6, 0], [0, 41]]",1.0,0.964070048309
251,181,"[[1, 0], [1, 44]]",0.978260869565,0.962787293222
252,178,"[[2, 2], [0, 41]]",0.955555555556,1.0
253,178,"[[4, 0], [2, 39]]",0.955555555556,0.977433247201
254,178,"[[5, 0], [0, 40]]",1.0,0.969865319865
255,178,"[[2, 0], [2, 41]]",0.955555555556,0.977609427609
256,178,"[[4, 1], [0, 40]]",0.977777777778,0.954882154882
257,178,"[[3, 0], [4, 38]]",0.911111111111,0.977609427609
258,178,"[[5, 0], [2, 38]]",0.955555555556,0.969865319865
259,178,"[[1, 1], [0, 43]]",0.977777777778,0.985016835017
260,178,"[[3, 1], [1, 40]]",0.955555555556,0.962962962963
261,178,"[[6, 1], [0, 38]]",0.977777777778,0.977088716624
262,178,"[[2, 0], [2, 41]]",0.955555555556,0.969865319865
263,173,"[[0, 1], [0, 43]]",0.977272727273,0.977096546864
264,160,"[[5, 1], [0, 34]]",0.975,0.983536585366
265,154,"[[1, 0], [0, 38]]",1.0,0.973909131804
266,150,"[[2, 1], [0, 35]]",0.973684210526,0.982219061166
267,138,"[[1, 1], [0, 33]]",0.971428571429,0.980672268908
268,134,"[[2, 1], [0, 31]]",0.970588235294,0.989583333333
269,123,"[[3, 0], [1, 27]]",0.967741935484,0.967025089606
270,123,"[[1, 1], [0, 29]]",0.967741935484,1.0
271,123,"[[2, 1], [0, 28]]",0.967741935484,0.989247311828
272,123,"[[1, 0], [0, 30]]",1.0,0.95625
273,123,"[[1, 1], [0, 29]]",0.967741935484,1.0
