,store_number,zipcode,County,2015_margin_avg_$,2015_price_avg_$pL,2015_volume_total_L,2015_volume_avg_L,2015_sales_total_$,2015_sales_avg_$,city,County number,2015Q1_sales_total_$,2015Q1_volume_total_L,2016Q1_sales_total_$,2016Q1_volume_total_L,First Date,Last Date
264,3721,52101,Winneshiek,51.948227848101276,14.499055153707054,3745.5,11.852848101265822,49072.01999999998,155.29120253164552,DECORAH,96,12345.420000000002,1015.5,5548.300000000002,417.75,2015-01-08,2016-03-24
265,3722,51106,Woodbury,50.45027027027031,14.315004290004289,2653.5,11.952702702702704,33500.22000000002,150.901891891892,SIOUX CITY,97,8233.200000000003,721.5,4686.4000000000015,435.54999999999995,2015-01-05,2016-03-28
266,3723,51040,Monona,14.403545878693635,17.214524073341757,2015.7099999999998,3.134852255054432,27712.999999999985,43.099533437013974,ONAWA,67,6742.620000000001,509.24000000000007,2629.64,260.28,2015-01-07,2015-12-29
267,3726,52501,Wapello,49.5370469798658,13.135436241610737,1824.0,12.241610738255034,22019.10000000001,147.77919463087255,OTTUMWA,90,5320.92,480.0,5587.740000000001,333.56,2015-01-06,2016-03-22
268,3728,51503,Pottawattamie,29.986964285714304,18.799063879937947,1956.5900000000004,5.823184523809525,30198.980000000018,89.87791666666672,COUNCIL BLUFFS,78,6990.8600000000015,423.84000000000003,3741.12,319.5,2015-01-05,2016-03-21
269,3731,52807,Scott,50.691513157894775,14.79088345864662,3407.9,11.210197368421053,46132.37999999999,151.75124999999997,DAVENPORT,82,11776.44,788.6,5593.859999999997,471.3,2015-01-06,2016-03-28
270,3732,52748,Scott,28.589181286549724,15.964067258790253,2311.38,6.758421052631579,29187.480000000032,85.34350877192992,ELDRIDGE,82,5714.3499999999985,437.75,2082.9000000000005,176.37,2015-01-08,2015-01-29
271,3735,52577,Buchanan,31.766027397260274,16.538140900195703,2135.2000000000007,7.31232876712329,27677.410000000003,94.78565068493153,OSKALOOSA,10,6381.32,520.25,3956.279999999999,364.5,2015-01-06,2016-03-29
272,3738,52001,Dubuque,24.963529411764718,14.525509803921576,1337.6499999999999,7.868529411764705,12549.05,73.81794117647058,DUBUQUE,31,2156.7,195.5,1489.54,102.5,2015-01-05,2016-03-21
273,3740,50702,Black Hawk,41.256550000000026,14.907854698581554,1610.27,8.05135,24676.940000000006,123.38470000000002,WATERLOO,7,6297.099999999999,448.9000000000001,13975.019999999995,1093.5,2015-01-07,2016-03-30
274,3742,51031,Plymouth,50.93942857142859,14.317183673469394,1197.0,11.4,16030.439999999999,152.67085714285713,LEMARS,75,4709.400000000001,358.5,7304.900000000002,506.50999999999993,2015-01-06,2016-03-29
275,3744,52040,Dubuque,33.748920187793445,14.74897272524034,1751.62,8.22356807511737,21456.81000000001,100.73619718309862,DYERSVILLE,31,4481.799999999999,424.0,2825.2,226.5,2015-01-06,2016-03-29
276,3747,52591,Keokuk,19.989483870967742,13.970027649769586,817.25,5.27258064516129,9245.209999999997,59.64651612903224,SIGOURNEY,54,1750.11,171.0,130.81,16.5,2015-01-06,2016-03-29
277,3749,50588,Buena Vista,73.69225806451614,14.805171530977987,1710.0,18.387096774193548,20477.28,220.1858064516129,STORM LAKE,11,3497.4000000000005,304.5,10626.060000000003,937.5,2015-01-05,2016-03-28
278,3756,51455,Carroll,16.731555555555563,16.34221695906432,810.8,3.6035555555555554,11263.999999999998,50.06222222222221,MANNING,14,1874.88,141.57999999999998,65847.53,3619.6,2015-01-21,2016-03-21
279,3757,51108,Woodbury,53.0990853658537,13.980987224157952,4050.0,12.347560975609756,52098.90000000001,158.8381097560976,SIOUX CITY,97,10130.700000000004,768.0,2665.6199999999994,309.75,2015-01-08,2016-03-28
280,3762,50322,Polk,28.25813056379824,22.1016720584845,1813.8100000000013,5.382225519287838,28529.49,84.6572403560831,WINDSOR HEIGHTS,77,7606.440000000003,469.08,9287.520000000002,744.0,2015-01-08,2016-03-31
281,3763,51023,Sioux,32.46503597122303,15.60898766700925,1062.24,7.642014388489208,13500.680000000004,97.12719424460434,HAWARDEN,84,2833.0999999999995,247.25,2863.8499999999995,138.51999999999995,2015-01-07,2016-03-30
282,3766,50659,Chickasaw,21.566838235294114,15.33786082854194,845.23,6.214926470588235,8716.959999999997,64.09529411764704,NEW HAMPTON,19,2504.24,257.25,1676.12,145.15,2015-01-07,2016-03-30
283,3769,50613,Black Hawk,58.48533333333332,13.478560846560848,4584.0,14.552380952380952,55042.919999999955,174.73942857142842,CEDAR FALLS,7,9034.26,774.0,2070.68,176.0,2015-01-06,2016-03-29
284,3773,52401,Linn,83.2191720430106,24.639064260112686,12549.969999999998,13.49459139784946,232066.7800000001,249.53417204301084,CEDAR RAPIDS,57,48574.94000000001,2671.87,4561.96,407.36,2015-01-07,2016-03-30
285,3774,52001,Dubuque,42.2587704918033,11.133735362997657,1724.25,14.133196721311476,15309.069999999998,125.48418032786884,DUBUQUE,31,4602.58,504.75,4772.139999999999,275.04999999999995,2015-01-07,2016-03-30
286,3776,52806,Scott,52.22717325227964,14.709371833839924,3595.5,10.928571428571429,51421.19999999995,156.29544072948315,DAVENPORT,82,11921.759999999997,874.5,2989.0299999999997,199.76,2015-01-07,2016-03-30
287,3778,50310,Polk,16.189820627802696,21.443323417431092,608.7700000000003,2.7299103139013465,10820.719999999992,48.52340807174885,DES MOINES,77,2306.88,124.89999999999999,3536.22,265.5,2015-01-07,2016-03-30
288,3779,50501,Webster,33.01545454545454,16.05606926406926,459.4,8.352727272727272,5435.139999999999,98.82072727272727,FORT DODGE,94,1331.64,127.0,4619.7,346.5,2015-01-06,2016-03-29
289,3782,52052,Clayton,34.64054545454545,13.902534632034628,887.3,8.066363636363636,11397.73,103.61572727272727,GUTTENBURG,22,1935.2099999999996,135.0,1533.66,161.25,2015-01-08,2016-03-31
290,3783,50574,Pocahontas,29.897581967213167,15.570609977813385,1995.839999999999,8.179672131147537,21527.769999999986,88.22856557377044,POCAHONTAS,76,10062.429999999997,1032.1100000000001,9283.170000000002,466.78000000000014,2015-01-08,2016-03-31
291,3784,50644,Buchanan,41.19110047846892,16.598512189564826,1794.3899999999999,8.585598086124401,25800.130000000012,123.44559808612446,INDEPENDENCE,10,4709.89,352.62,6479.100000000003,312.3,2015-01-07,2016-03-30
292,3785,50315,Polk,23.422311827956985,18.83047790848088,962.1499999999999,5.1728494623655905,13057.299999999997,70.20053763440859,DES MOINES,77,4234.02,319.21,3191.1,227.51,2015-01-07,2016-03-29
293,3789,52577,Mahaska,69.00871794871799,15.008547008547009,1800.0,15.384615384615385,24149.400000000012,206.4051282051283,OSKALOOSA,62,5779.92,441.0,4353.46,318.0,2015-01-05,2016-03-28
294,3790,52641,Henry,64.77957446808513,15.32067544748396,2037.0,14.446808510638299,27335.64,193.86978723404255,MT PLEASANT,44,4193.76,400.5,1532.3399999999997,175.5,2015-01-06,2016-03-29
295,3803,52076,Clayton,38.62378378378378,11.136164736164739,406.5,10.986486486486486,4281.4800000000005,115.71567567567568,STRAWBERRY POINT,22,1073.76,91.5,63118.979999999996,3268.5,2015-01-07,2016-03-29
296,3805,52084,Scott,43.22834459459457,26.274478141155086,1685.679999999999,5.694864864864861,38364.55999999998,129.60999999999996,DAVENPORT,82,9046.09,380.1200000000002,2319.13,183.62,2015-01-05,2016-02-29
297,3806,50266,Polk,67.33081967213117,18.558428961748636,1377.3,11.289344262295081,24603.300000000003,201.66639344262296,WEST DES MOINES,77,4585.08,294.0,4371.32,314.13,2015-01-07,2016-03-30
298,3808,50651,Black Hawk,20.41891191709846,15.30627146219645,953.9499999999999,4.942746113989637,11738.159999999996,60.819481865284956,LA PORTE CITY,7,2766.1699999999996,222.5,7625.370000000004,625.97,2015-01-08,2016-03-31
299,3811,52632,Lee,51.431718750000016,14.758824404761912,1503.0,11.7421875,19715.339999999993,154.02609374999994,KEOKUK,56,3549.720000000001,247.5,24585.63000000001,1327.4499999999998,2015-01-07,2016-03-30
300,3813,50854,Ringgold,27.957079646017696,12.588095238095242,813.75,7.201327433628318,9448.680000000008,83.61663716814166,MOUNT AYR,80,1262.37,140.25,1244.6899999999998,62.95,2015-01-06,2015-03-24
301,3814,50266,Dallas,691.7039999999998,27.86084523809524,12984.0,108.2,247417.41999999998,2061.811833333333,WEST DES MOINES,25,56443.61999999999,2781.0,4159.36,270.57000000000005,2015-01-07,2016-03-30
302,3816,51566,Montgomery,28.028526315789485,17.427404135338346,1189.8899999999999,6.262578947368421,15948.97,83.94194736842105,RED OAK,69,3338.59,266.91999999999996,5071.299999999998,380.55,2015-01-06,2016-03-29
303,3818,50138,Marion,10.620971337579626,17.419524495389968,1352.93,2.154347133757962,19976.55999999999,31.809808917197437,KNOXVILLE,63,4946.14,312.15999999999997,5499.96,457.5,2015-01-06,2016-01-19
304,3819,52101,Winneshiek,26.60398026315791,17.813966691593556,1918.8899999999999,6.312138157894736,24181.85999999999,79.54559210526313,DECORAH,96,4160.36,357.9,1514.25,105.75,2015-01-08,2016-03-31
305,3820,51103,Woodbury,70.39094017094011,20.524942780990564,9760.140000000001,11.917142857142858,172792.22,210.9795115995116,SIOUX CITY,97,51033.85999999998,2770.2,4377.240000000001,288.0,2015-03-11,2016-03-30
306,3822,52338,Johnson,14.321904761904765,21.16247782153797,320.38,2.5426984126984125,5395.6500000000015,42.82261904761906,SWISHER,52,1264.9300000000003,75.5,10676.48,660.6,2015-01-05,2016-03-30
307,3825,50316,Polk,30.965670103092805,20.15934736627707,1119.0,5.768041237113402,18004.379999999997,92.80608247422678,DES MOINES,77,3711.9800000000005,287.00000000000006,803.4800000000001,75.85,2015-01-07,2016-03-29
308,3829,52314,Linn,19.987592592592605,15.58450617283951,1002.75,4.642361111111111,12884.309999999996,59.64958333333331,MOUNT VERNON,57,4591.150000000003,380.5,6864.749999999999,470.59,2015-01-07,2016-03-30
309,3830,50801,Union,54.872331606217635,14.630984455958552,2367.0,12.264248704663212,31623.300000000003,163.8512953367876,CRESTON,88,6652.26,510.0,102.06,6.0,2015-01-07,2016-03-30
310,3831,50156,Boone,18.81578947368421,14.881409114892492,691.26,4.547763157894737,8566.47,56.35835526315789,MADRID,8,1824.1999999999998,140.0,3624.31,241.55,2015-01-06,2016-03-29
311,3833,50022,Cass,52.65,13.754585537918869,1467.0,13.583333333333334,17016.059999999998,157.55611111111108,ATLANTIC,15,4127.400000000001,342.0,2004.42,106.86999999999999,2015-01-05,2016-03-28
312,3838,52722,Iowa,55.11597701149429,15.76233442802408,2951.2499999999995,11.307471264367814,43016.15000000003,164.81283524904225,BETTENDORF,48,9240.539999999999,679.5,1319.0500000000002,67.28,2015-01-06,2016-03-29
313,3841,52001,Dubuque,14.520481927710842,14.01416711960625,706.89,4.2583734939759035,7184.500000000001,43.28012048192772,DUBUQUE,31,2267.8700000000003,227.82,7069.830000000001,501.94,2015-01-05,2016-03-28
314,3842,50517,Kossuth,33.83283950617286,17.899391302329896,2322.5700000000006,7.168425925925928,32827.20000000002,101.31851851851857,BANCROFT,55,6050.8899999999985,422.42,4772.75,351.5799999999999,2015-01-07,2016-03-30
315,3845,50569,Webster,32.70315789473684,12.91629072681704,154.5,8.131578947368421,1860.06,97.8978947368421,OTHO,94,142.98000000000002,13.5,4498.38,358.5,2015-01-07,2016-03-30
316,3849,52040,Dubuque,27.809387755102037,16.528532555879497,634.5500000000001,6.4750000000000005,8149.510000000001,83.15826530612246,DYERSVILLE,31,1500.7300000000002,121.25,2845.1000000000004,137.1,2015-01-05,2016-03-28
317,3853,52804,Scott,46.67551401869158,19.31611599091186,985.18,9.207289719626168,14970.240000000003,139.908785046729,DAVENPORT,82,3194.39,215.22000000000003,11226.78,847.5,2015-01-05,2016-03-28
318,3855,50588,Buena Vista,22.878849557522113,19.60650126422251,524.9099999999999,4.645221238938052,7747.869999999998,68.56522123893804,STORM LAKE,11,1231.9,87.5,10155.239999999998,411.96999999999997,2015-01-05,2016-03-28
319,3857,52172,Allamakee,33.27659305993693,15.80818246031214,2225.12,7.0193059936908515,31604.559999999994,99.69892744479493,WAUKON,3,4735.92,374.75,1444.26,78.0,2015-01-05,2016-03-28
320,3858,52806,Scott,23.00507246376813,17.035284974210892,1477.6599999999992,5.353840579710142,18985.810000000005,68.78916666666669,DAVENPORT,82,4368.129999999999,339.24000000000007,2881.2,124.5,2015-01-06,2016-03-29
321,3859,50644,Buchanan,64.84400000000001,14.907414462081132,1995.0,14.777777777777779,26230.25999999999,194.29822222222217,INDEPENDENCE,10,7131.720000000002,586.5,2028.12,103.5,2015-01-05,2016-03-28
322,3866,50010,Story,57.80028571428573,18.320017006802715,704.7,10.067142857142859,12133.420000000006,173.3345714285715,AMES,85,1346.88,79.5,2136.12,117.0,2015-01-06,2016-03-29
323,3868,52302,Linn,56.37623268698067,14.278934177549143,4837.5,13.40027700831025,60912.53999999995,168.7327977839334,MARION,57,13585.260000000004,1203.0,1611.8600000000001,126.0,2015-01-05,2016-03-28
324,3869,52241,Johnson,17.252920353982297,22.57763697103966,1764.7500000000007,2.6028761061946915,35050.14999999997,51.69638643067842,CORALVILLE,52,7153.369999999999,399.52,1568.3600000000001,96.6,2015-01-06,2016-03-29
325,3870,50009,Polk,60.37666666666667,20.42229276895944,517.5,9.583333333333334,9749.339999999997,180.54333333333327,ALTOONA,77,1744.38,114.0,1838.82,96.0,2015-01-07,2016-03-30
326,3871,50266,Polk,60.326153846153844,19.800663919413918,494.70000000000005,9.51346153846154,9398.199999999999,180.73461538461535,WEST DES MOINES,77,2081.9399999999996,105.0,1628.2399999999998,104.5,2015-01-07,2016-03-30
327,3872,52003,Dubuque,54.619999999999976,19.55651567944251,360.0,8.78048780487805,6713.219999999998,163.73707317073166,DUBUQUE,31,2026.3200000000002,102.0,11828.880000000001,649.8,2015-01-07,2016-02-24
328,3873,52241,Johnson,58.543298969072175,18.460304369170352,978.0,10.082474226804123,17021.339999999997,175.47773195876286,CORALVILLE,52,2482.6800000000007,156.0,1136.42,89.2,2015-01-13,2016-03-22
329,3876,50563,Calhoun,23.17880434782608,14.32895186335404,492.62,5.354565217391304,6387.859999999999,69.4332608695652,MANSON,13,1181.42,107.62,6639.480000000002,472.5,2015-01-07,2016-03-30
330,3877,50322,Polk,58.33487804878049,19.970628629500574,762.6,9.3,14305.819999999998,174.4612195121951,DES MOINES,77,2928.66,171.0,2419.9800000000005,159.0,2015-03-19,2015-12-10
331,3879,51106,Woodbury,57.20811594202901,18.964629054520366,651.9000000000001,9.447826086956523,11804.839999999998,171.0846376811594,SIOUX CITY,97,2242.5600000000004,151.5,5879.700000000001,559.5,2015-01-05,2016-03-28
332,3880,51503,Pottawattamie,73.02416666666667,22.881728670634924,500.1,10.418750000000001,10512.68,219.01416666666668,COUNCIL BLUFFS,78,3018.7999999999997,137.1,3366.09,238.82999999999993,2015-01-06,2016-03-29
333,3881,50158,Marshall,65.50021008403365,20.241432573029225,2659.2,11.173109243697478,46690.88999999999,196.18021008403358,MARSHALLTOWN,64,10907.73,671.4000000000001,1474.05,74.25,2015-01-08,2016-03-31
334,3882,52802,Scott,18.017282608695655,15.160609603518234,419.74,4.562391304347826,4969.340000000001,54.014565217391315,DAVENPORT,82,1370.95,125.08,2272.5299999999997,152.49999999999997,2015-01-05,2016-03-28
335,3886,52205,Jones,71.51489361702127,15.097723741979058,2386.5,16.925531914893618,30174.780000000006,214.00553191489365,ANAMOSA,53,5928.900000000001,438.0,3216.3100000000004,174.03000000000006,2015-01-05,2016-03-28
336,3888,50112,Poweshiek,55.512396694214885,14.368941361668641,1543.5,12.756198347107437,20069.399999999998,165.86280991735535,GRINNELL,79,4748.160000000001,331.5,11355.659999999998,763.5,2015-01-07,2016-03-29
337,3889,50677,Bremer,68.42480769230768,13.532188644688649,1888.5,18.158653846153847,21290.939999999995,204.72057692307686,WAVERLY,9,5664.54,490.5,2209.08,105.0,2015-01-07,2016-03-30
338,3890,52405,Linn,10.083501872659175,19.45434399300569,1094.8799999999997,2.0503370786516846,16125.570000000005,30.197696629213493,CEDAR RAPIDS,57,4052.7200000000007,283.49999999999994,1450.3699999999997,102.08000000000001,2015-01-27,2016-03-08
339,3891,50536,Palo Alto,56.178260869565214,15.497391304347824,265.5,11.543478260869565,3875.1600000000003,168.48521739130436,EMMETSBURG,74,1556.6399999999999,82.5,1295.76,115.5,2015-01-28,2016-03-29
340,3894,52402,Linn,18.610921052631582,17.35162380461117,1005.5799999999998,4.410438596491227,12705.420000000007,55.72552631578951,CEDAR RAPIDS,57,2757.56,236.96999999999994,3111.3499999999995,173.99,2015-01-07,2016-03-30
341,3896,52240,Johnson,19.790316091954022,20.999166563454274,1145.9799999999996,3.293045977011493,20643.38,59.32005747126437,IOWA CITY,52,4474.9400000000005,229.66000000000003,3612.18,187.5,2015-01-07,2016-03-23
342,3899,50266,Polk,54.203835616438354,14.944285714285707,3513.0,12.030821917808218,47295.35999999994,161.97041095890393,WEST DES MOINES,77,9444.839999999998,811.5,2851.269999999999,188.48,2015-01-07,2016-03-30
343,3901,50501,Webster,61.24,19.67218641114983,422.1,10.295121951219512,7514.0,183.26829268292684,FORT DODGE,94,1957.34,111.6,1475.6899999999998,121.06000000000002,2015-01-08,2016-03-31
344,3907,52761,Muscatine,11.687625000000002,19.80334633538844,537.8000000000001,2.2408333333333337,8407.239999999998,35.03016666666666,MUSCATINE,70,2222.8500000000004,141.03,4070.1000000000004,278.92,2015-01-05,2016-03-28
345,3908,52627,Lee,39.51210191082803,11.504974218986963,1725.0,10.987261146496815,18547.199999999997,118.13503184713375,FORT MADISON,56,5800.260000000001,540.0,1625.3099999999997,127.46999999999998,2015-01-13,2015-09-02
346,3909,50163,Marion,31.166879432624118,17.45516841277028,941.5100000000001,6.677375886524824,13171.390000000001,93.41411347517732,MELCHER-DALLAS,63,3068.1000000000004,226.12,2963.3999999999996,238.26000000000002,2015-01-13,2016-03-16
347,3910,52327,Washington,57.6768115942029,23.320269151138717,591.25,8.568840579710145,11935.509999999998,172.97840579710143,RIVERSIDE,92,3418.58,180.0,20558.16000000001,1554.0499999999997,2015-01-05,2016-03-28
348,3912,52405,Linn,10.972711111111115,20.852046092638645,993.94,2.208755555555556,14785.719999999994,32.85715555555554,CEDAR RAPIDS,57,3958.840000000001,267.00999999999993,4318.28,245.34,2015-01-07,2016-03-30
349,3916,52501,Wapello,9.159717314487635,17.192842827768995,610.65,2.1577738515901057,7762.550000000001,27.429505300353362,OTTUMWA,90,1519.7,136.20999999999998,2958.66,201.0,2015-01-12,2016-03-21
350,3917,52804,Scott,21.345957446808523,19.629595908380875,1252.1100000000001,4.4401063829787235,18041.519999999982,63.97702127659568,DAVENPORT,82,3882.009999999999,266.97999999999996,6179.329999999998,451.92999999999995,2015-01-26,2016-03-21
351,3918,52802,Scott,20.832941176470584,18.32859486952676,437.6000000000001,5.148235294117648,5308.280000000001,62.450352941176476,DAVENPORT,82,1229.99,132.98000000000002,5223.119999999999,421.5,2015-01-07,2016-03-22
352,3920,52732,Clinton,10.840344036697248,18.652063196190124,1082.1400000000003,2.481972477064221,14166.199999999986,32.491284403669695,CLINTON,23,2716.5900000000006,197.90999999999997,11597.659999999998,800.39,2015-01-07,2016-03-30
353,3926,52240,Johnson,48.4798804780877,17.672451031739328,5504.729999999999,10.965597609561751,72807.72999999998,145.03531872509956,IOWA CITY,52,21966.770000000008,1783.1399999999996,4605.580000000002,358.76,2015-01-07,2016-03-30
354,3928,52317,Johnson,15.898937007874027,20.943162876109188,763.8000000000001,3.0070866141732284,12098.479999999998,47.631811023622035,NORTH LIBERTY,52,3684.2999999999993,267.76999999999987,6649.500000000001,748.5,2015-01-15,2016-03-31
355,3930,52166,Fayette,58.21692307692309,18.8448717948718,394.25,10.10897435897436,6810.420000000001,174.62615384615387,ST LUCAS,33,2240.5800000000004,149.75,2138.0,138.68,2015-01-07,2016-03-16
356,3932,51034,Monona,22.744642857142885,15.416604410092548,1797.3799999999999,5.349345238095237,22826.040000000005,67.93464285714288,MAPLETON,67,5327.24,402.18,2108.9400000000005,219.0,2015-01-27,2016-03-01
357,3934,52060,Jackson,59.68756756756761,13.832252252252255,1705.5,15.364864864864865,19830.359999999993,178.65189189189184,MAQUOKETA,49,5382.3,514.5,1311.1799999999996,121.63,2015-01-06,2016-03-29
358,3942,52342,Tama,25.180436507936506,17.05326247271339,2781.0799999999995,5.518015873015872,37893.22999999998,75.18498015873013,TOLEDO,86,8336.230000000001,628.31,58569.27,3087.63,2015-01-05,2016-03-21
359,3943,50201,Story,12.094895287958131,16.11054787100298,1137.74,2.9783769633507853,13837.009999999986,36.22253926701567,NEVADA,85,3225.37,287.06999999999994,1094.49,106.5,2015-01-05,2016-03-21
360,3944,52002,Dubuque,232.06978723404256,17.29101992570078,8132.25,57.67553191489362,97737.98999999996,693.1772340425529,DUBUQUE,31,16624.739999999994,1588.5,1293.32,140.8,2015-01-08,2016-03-31
361,3947,52211,Poweshiek,21.908223684210526,16.780054041353377,788.2,5.185526315789474,9976.63,65.63572368421052,BROOKLYN,79,2504.8100000000004,211.12,8990.36,661.06,2015-01-06,2016-03-29
362,3949,50219,Marion,66.68866666666665,15.16014814814815,1267.5,14.083333333333334,17988.120000000003,199.86800000000002,PELLA,63,2430.4200000000005,225.0,1806.3599999999997,128.31,2015-01-07,2016-03-30
363,3950,50247,Iowa,9.616068376068378,13.746228927018402,298.31999999999994,2.5497435897435894,3368.0399999999995,28.78666666666666,STATE CENTER,48,960.4600000000002,88.50999999999999,906.16,60.75,2015-01-06,2016-03-01
364,3952,52722,Scott,120.90699781659387,23.167691794640398,18577.379999999997,20.28098253275109,331874.38000000006,362.3082751091704,BETTENDORF,82,85840.77999999998,4638.0,763.7399999999999,92.75,2015-01-14,2016-02-24
365,3957,52042,Clayton,23.144507042253522,13.51416498993964,415.5,5.852112676056338,4914.120000000001,69.21295774647888,EDGEWOOD,22,1020.52,76.5,11244.36,915.0,2015-01-07,2016-03-30
366,3959,52001,Dubuque,19.864387096774202,14.054196620583715,989.4800000000001,6.383741935483872,9140.08,58.96825806451613,DUBUQUE,31,1459.92,157.05,7067.039999999998,438.0,2015-01-05,2016-03-28
367,3963,51501,Pottawattamie,11.604221698113202,17.59166407965921,1023.5200000000006,2.413962264150945,14750.809999999994,34.78964622641508,COUNCIL BLUFFS,78,4032.909999999998,310.24999999999994,8969.260000000002,588.9200000000001,2015-01-06,2016-03-29
368,3964,50585,Buena Vista,16.84895104895105,13.345111856228876,619.22,4.33020979020979,7190.409999999998,50.2825874125874,SIOUX RAPIDS,11,2144.5399999999995,211.49,2617.12,246.45,2015-01-05,2016-03-28
369,3968,50170,Jasper,28.51218181818182,14.876891774891774,352.25,6.404545454545454,4695.590000000002,85.37436363636367,MONROE,50,694.26,54.0,3857.8900000000003,268.67,2015-01-05,2016-02-01
370,3970,50201,Story,20.9155652173913,17.06334265010352,541.61,4.709652173913043,7189.920000000002,62.521043478260886,NEVADA,85,1631.83,127.37,8896.66,580.5200000000001,2015-01-07,2016-03-30
371,3972,50122,Hardin,21.354918032786884,13.245782591725215,408.12,6.690491803278689,3876.58,63.55049180327869,HUBBARD,42,462.58000000000004,49.12,5477.260000000001,302.47,2015-01-05,2016-03-28
372,3973,50014,Story,34.36576388888889,16.93770833333333,1259.75,8.74826388888889,14837.349999999999,103.03715277777776,AMES,85,5979.999999999998,528.5,10613.789999999997,778.5,2015-01-06,2016-03-29
373,3980,52246,Johnson,55.48646739130438,15.151046842650112,4342.5,11.800271739130435,61060.499999999876,165.9252717391301,IOWA CITY,52,12531.359999999999,954.0,2118.24,135.0,2015-01-07,2016-03-30
374,3981,51250,Sioux,58.40830188679245,16.04004043126685,2562.0,12.084905660377359,37057.56000000001,174.79981132075477,SIOUX CENTER,84,7297.14,454.5,1655.5799999999997,111.25,2015-01-05,2016-03-28
375,3986,51101,Woodbury,33.56364985163204,19.353410994102475,2082.7400000000007,6.180237388724038,33890.01000000002,100.56382789317513,SIOUX CITY,97,7878.25,487.5,4607.820000000001,357.0,2015-01-05,2016-03-28
376,3987,50511,Kossuth,47.70082872928177,17.26214548802948,1969.52,10.881325966850829,25765.51999999999,142.35093922651927,ALGONA,55,3848.1999999999994,247.0,8831.219999999998,742.5,2015-01-08,2016-03-31
377,3989,51012,Cherokee,33.450694444444444,15.963133073708207,1055.2100000000003,7.327847222222224,14416.419999999993,100.11402777777772,CHEROKEE,18,3076.9599999999996,208.20000000000002,656.04,39.0,2015-01-07,2015-02-25
378,3990,52577,Mahaska,23.216104166666657,20.28191489139518,2316.7399999999993,4.826541666666666,33335.34000000004,69.44862500000008,OSKALOOSA,62,7278.460000000003,579.46,926.4100000000001,72.53,2015-01-07,2016-03-30
379,3993,50701,Black Hawk,38.54649402390438,21.776118101050713,1530.719999999999,6.098486055776888,28992.83,115.5092828685259,WATERLOO,7,5680.490000000001,297.2,2837.22,247.5,2015-01-07,2016-03-30
380,3995,50613,Black Hawk,73.31234693877555,18.07248542274053,3022.0,15.418367346938776,43059.99000000001,219.6938265306123,CEDAR FALLS,7,10739.710000000001,678.75,2391.5499999999997,192.0,2015-01-07,2016-03-23
381,3997,50213,Clarke,59.53084337349398,14.823568559954104,1107.0,13.337349397590362,14799.540000000003,178.3077108433735,OSCEOLA,20,2734.98,198.0,604.56,28.5,2015-01-07,2016-03-30
382,4000,51579,Harrison,17.493008130081304,15.227173828881147,449.2,3.652032520325203,6444.700000000003,52.39593495934962,WOODBINE,43,1499.72,109.3,4266.76,310.5,2015-01-05,2016-03-28
383,4001,51401,Carroll,56.401690140845105,14.244674714956407,1919.25,13.515845070422536,23931.65999999999,168.53281690140838,CARROLL,14,5343.779999999999,436.5,4925.28,405.6,2015-01-06,2016-03-29
384,4004,50010,Story,57.43400000000003,15.187305555555545,3094.5,12.89375,41235.719999999994,171.8155,AMES,85,7689.420000000004,622.5,831.54,89.13,2015-01-07,2016-03-30
385,4006,51241,Lyon,61.16793650793651,16.686334089191238,752.25,11.94047619047619,11546.42,183.27650793650793,LARCHWOOD,60,3116.64,197.25,919.9099999999999,109.75,2015-01-13,2016-03-29
386,4008,51004,Woodbury,21.50578231292518,15.597553023715749,769.9300000000001,5.237619047619048,9452.110000000004,64.30006802721091,ANTHON,97,1891.05,134.3,6373.680000000001,400.5,2015-01-07,2016-03-30
387,4010,51534,Mills,37.45475409836065,12.395495706479315,587.25,9.62704918032787,6845.8200000000015,112.2265573770492,GLENWOOD,65,1366.74,132.0,4365.6,340.5,2015-01-07,2016-03-30
388,4011,52531,Monroe,36.359736842105285,16.82983882403377,1172.1699999999998,7.711644736842104,16557.64999999999,108.93190789473678,ALBIA,68,4273.139999999999,298.09000000000003,5001.540000000001,373.5,2015-01-08,2016-03-29
389,4013,52772,Cedar,54.34529411764706,16.78579131652661,733.5,10.786764705882353,11077.080000000002,162.89823529411768,TIPTON,16,1210.56,135.0,798.7800000000001,48.0,2015-01-05,2016-03-30
390,4014,51442,Crawford,49.259794520547935,14.992664709719508,1565.7,10.723972602739726,21490.96000000001,147.19835616438363,DENISON,24,4378.4800000000005,336.0,2074.3899999999994,177.22,2015-01-05,2016-03-28
391,4015,50010,Story,68.24800000000002,16.44415646258503,2370.0,16.928571428571427,28580.48,204.1462857142857,AMES,85,5421.54,402.0,3891.4799999999996,342.0,2015-01-07,2016-03-29
392,4016,50621,Grundy,21.458793103448276,15.265212168351916,320.88,5.532413793103448,3709.550000000001,63.957758620689674,CONRAD,38,775.6600000000001,73.5,1513.17,101.3,2015-01-06,2016-03-29
393,4018,50635,Iowa,19.14178571428571,13.77046768707483,278.25,4.96875,3213.47,57.38339285714285,GLADBROOK,48,582.7,35.25,1187.22,60.0,2015-01-07,2016-03-30
